proof_id,domain,theorem_name,proof_text,is_correct,flaw_type,flaw_span_start,flaw_span_end,baseline_prompt
427,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
428,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
429,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
430,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
431,SetTheory,SubsetTransitive,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
432,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
433,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
434,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
435,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
436,Logic,DeMorgan,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
437,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
438,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
439,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
440,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
441,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
442,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
443,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
444,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
445,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
446,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
447,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
448,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
449,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
450,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
451,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
452,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
453,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
454,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
455,SetTheory,SubsetTransitive,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
456,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
457,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
458,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
459,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
460,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
461,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
462,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
463,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
464,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
465,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
466,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
467,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
468,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
469,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
470,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
471,Logic,DeMorgan,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
472,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
473,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
474,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
475,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
476,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
477,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
478,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
479,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
480,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
481,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
482,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
483,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
484,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
485,Logic,DeMorgan,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
486,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
487,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
488,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
489,SetTheory,SubsetTransitive,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
490,NumberTheory,SumFirstN,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
491,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
492,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
493,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
494,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
495,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
496,Logic,DeMorgan,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
497,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
498,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
499,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=0 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
500,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
501,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
502,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
503,Logic,DeMorgan,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
